Title,Tag,URL
"First thoughts  


  In the Brexit era, Britain is more Mr Bean than James Bond",commentisfree,https://www.theguardian.com/commentisfree/2019/apr/26/brexit-era-britain-mr-bean-james-bond
How to stop climate change? Nationalise the oil companies,commentisfree,https://www.theguardian.com/commentisfree/2019/apr/25/climate-change-oil-companies-extinction-rebellion
The Home Office is cruel and incompetent – it is time it was abolished,commentisfree,https://www.theguardian.com/commentisfree/2019/apr/18/home-office-cruel-incompetent-abolished-theresa-may
"First thoughts  


  Whatever you think of Julian Assange, his extradition to the US must be opposed",commentisfree,https://www.theguardian.com/commentisfree/2019/apr/12/julian-assange-extradition-wikileaks-america-crimes
Owen Jones asks Sinn Féin leader if Brexit could lead to a united Ireland – video,world,https://www.theguardian.com/world/video/2019/apr/12/owen-jones-asks-sinn-fein-leader-if-brexit-could-lead-to-a-united-ireland-video
The Guardian UK: Politics Weekly  Brexit trick or treat? – Politics Weekly podcast,politics,https://www.theguardian.com/politics/audio/2019/apr/11/brexit-trick-or-treat-politics-weekly-podcast
"Muslims and LGBTQ people should stand together, not fight each other",commentisfree,https://www.theguardian.com/commentisfree/2019/apr/11/muslims-lgbtq-birmingham-sex-education-school-protests
"First thoughts  


  Holidays and arms deals with Brunei don’t trump gay people’s right to exist",commentisfree,https://www.theguardian.com/commentisfree/2019/apr/05/britain-arms-sales-gay-people-right-to-exist-brunei
'Let gay Muslims be gay': Owen Jones goes to the centre of the LGBT lesson row – video,world,https://www.theguardian.com/world/video/2019/apr/05/let-gay-muslims-be-gay-owen-jones-goes-to-the-centre-of-the-lgbt-lesson-row-video
How Labour can resolve the Brexit crisis – and tear down the Tories too,commentisfree,https://www.theguardian.com/commentisfree/2019/apr/04/labour-brexit-crisis-tories-economy
This defeat is the end of the Brexit PM. Bring on the general election,commentisfree,https://www.theguardian.com/commentisfree/2019/mar/29/defeat-brexit-pm-general-election-britain-crisis
Sayeeda Warsi tells Owen Jones: 'Islamophobia is Britain’s bigotry blind spot',politics,https://www.theguardian.com/politics/video/2019/mar/29/sayeeda-warsi-tells-owen-jones-islamophobia-is-britains-bigotry-blind-spot
Why we need to talk about the media’s role in far-right radicalisation,commentisfree,https://www.theguardian.com/commentisfree/2019/mar/28/media-far-right-radicalisation-politics-hatred
Labour’s been mocked for calling for an election. Now it’s the only way out,commentisfree,https://www.theguardian.com/commentisfree/2019/mar/21/labour-general-election-tories-brexit
Akala tells Owen Jones: ‘The black-on-black violence narrative is rooted in empire' – video,uk-news,https://www.theguardian.com/uk-news/video/2019/mar/18/akala-tells-owen-jones-the-black-on-black-violence-narrative-is-rooted-in-empire
Britain is in crisis – and Theresa May is blocking the only solution,commentisfree,https://www.theguardian.com/commentisfree/2019/mar/15/britain-theresa-may-customs-union-brexit-tory
The middle ground is our only route out of this Brexit abyss,commentisfree,https://www.theguardian.com/commentisfree/2019/mar/13/middle-ground-brexit-compromise-labour-tories
"First thoughts  


  There is no magic ‘stop Brexit’ button for Labour. There never has been",commentisfree,https://www.theguardian.com/commentisfree/2019/mar/01/stop-brexit-labour-mps-leave-voters-referendum
Queer as Folk was a joyful revelation for LGBT viewers like me,commentisfree,https://www.theguardian.com/commentisfree/2019/feb/28/queer-as-folk-lgbt-channel-4
The breakaway MPs are like a tribute act to the failed politics of the past,commentisfree,https://www.theguardian.com/commentisfree/2019/feb/21/breakaway-mps-tribute-act-failed-politics-past
Owen Jones meets the naked anti-Brexit protester: 'We are a nation of prudes',global,https://www.theguardian.com/global/video/2019/feb/15/owen-jones-meets-the-naked-anti-brexit-protester-we-are-a-nation-of-prudes
Let’s give citizens free cash to save not-for-profit journalism,commentisfree,https://www.theguardian.com/commentisfree/2019/feb/13/citizens-cash-not-profit-journalism-tax-relief
"First thoughts  


  Humanity faces an existential crisis – Labour must join the fightback",commentisfree,https://www.theguardian.com/commentisfree/2019/feb/12/existential-crisis-environmental-catastrophy-alexandria-ocasio-cortez
